datetime,TG,SQ,DR,RH,EV24
2021-06-09 00:00:00+00:00,179.0,144.0,0.0,0.0,0.0052
2021-06-10 00:00:00+00:00,177.0,152.0,0.0,0.0,0.0051
2021-06-11 00:00:00+00:00,171.0,55.0,0.0,0.0,0.0031
2021-06-12 00:00:00+00:00,164.0,72.0,0.0,0.0,0.0041
2021-06-13 00:00:00+00:00,172.0,155.0,0.0,0.0,0.0053
2021-06-14 00:00:00+00:00,206.0,153.0,0.0,0.0,0.0056
2021-06-15 00:00:00+00:00,192.0,87.0,0.0,0.0,0.0042
2021-06-16 00:00:00+00:00,232.0,142.0,0.0,0.0,0.0055
2021-06-17 00:00:00+00:00,228.0,77.0,0.0,0.0,0.004
2021-06-18 00:00:00+00:00,222.0,79.0,32.0,0.0104,0.0041
2021-06-19 00:00:00+00:00,165.0,2.0,28.0,0.0326,0.0011
2021-06-20 00:00:00+00:00,183.0,74.0,13.0,0.002,0.0039
2021-06-21 00:00:00+00:00,149.0,0.0,85.0,0.0087,0.0009
2021-06-22 00:00:00+00:00,144.0,1.0,0.0,0.0,0.0014
2021-06-23 00:00:00+00:00,148.0,52.0,0.0,0.0,0.0031
2021-06-24 00:00:00+00:00,146.0,59.0,0.0,0.0,0.0031
2021-06-25 00:00:00+00:00,158.0,3.0,21.0,0.0013,0.0014
2021-06-26 00:00:00+00:00,173.0,21.0,20.0,0.0014,0.0022
2021-06-27 00:00:00+00:00,192.0,28.0,44.0,0.0477,0.0027
2021-06-28 00:00:00+00:00,184.0,31.0,9.0,0.0005,0.0017
2021-06-29 00:00:00+00:00,165.0,9.0,9.0,0.002,0.0018
2021-06-30 00:00:00+00:00,144.0,1.0,23.0,0.0011,0.0013
2021-07-01 00:00:00+00:00,145.0,0.0,0.0,0.0,0.0016
2021-07-02 00:00:00+00:00,170.0,71.0,0.0,0.0,0.0033
2021-07-03 00:00:00+00:00,185.0,16.0,11.0,0.0015,0.0023
2021-07-04 00:00:00+00:00,173.0,52.0,14.0,0.0024,0.0024
2021-07-05 00:00:00+00:00,169.0,31.0,25.0,0.0043,0.0026
2021-07-06 00:00:00+00:00,173.0,76.0,7.0,0.0015,0.0033
2021-07-07 00:00:00+00:00,172.0,73.0,0.0,0.0,0.0033
2021-07-08 00:00:00+00:00,175.0,122.0,0.0,0.0,0.0044
2021-07-09 00:00:00+00:00,160.0,66.0,0.0,0.0,0.0032
2021-07-10 00:00:00+00:00,167.0,13.0,13.0,0.0043,0.0018
2021-07-11 00:00:00+00:00,172.0,89.0,0.0,0.0,0.0038
2021-07-12 00:00:00+00:00,186.0,5.0,0.0,0.0,0.0016
2021-07-13 00:00:00+00:00,177.0,3.0,0.0,0.0,0.0018
2021-07-14 00:00:00+00:00,168.0,0.0,0.0,0.0,0.0008
2021-07-15 00:00:00+00:00,174.0,2.0,0.0,0.0,0.0016
2021-07-16 00:00:00+00:00,168.0,71.0,0.0,0.0,0.0034
2021-07-17 00:00:00+00:00,189.0,134.0,0.0,0.0,0.0049
2021-07-18 00:00:00+00:00,193.0,149.0,0.0,0.0,0.005
2021-07-19 00:00:00+00:00,192.0,134.0,0.0,0.0,0.0048
2021-07-20 00:00:00+00:00,186.0,126.0,0.0,0.0,0.0047
2021-07-21 00:00:00+00:00,199.0,140.0,0.0,0.0,0.0048
2021-07-22 00:00:00+00:00,186.0,137.0,0.0,0.0,0.0048
2021-07-23 00:00:00+00:00,184.0,131.0,0.0,0.0,0.0047
2021-07-24 00:00:00+00:00,185.0,2.0,12.0,0.0012,0.0015
2021-07-25 00:00:00+00:00,191.0,51.0,11.0,0.008,0.0031
2021-07-26 00:00:00+00:00,178.0,10.0,17.0,0.0142,0.0018
2021-07-27 00:00:00+00:00,173.0,18.0,22.0,0.0049,0.0018
2021-07-28 00:00:00+00:00,175.0,38.0,9.0,0.0011,0.0021
2021-07-29 00:00:00+00:00,171.0,107.0,12.0,0.002,0.0037
2021-07-30 00:00:00+00:00,169.0,35.0,8.0,0.0018,0.002
2021-07-31 00:00:00+00:00,170.0,68.0,18.0,0.0023,0.0027
2021-08-01 00:00:00+00:00,161.0,49.0,7.0,0.0015,0.0025
2021-08-02 00:00:00+00:00,152.0,97.0,0.0,0.0,0.0032
2021-08-03 00:00:00+00:00,153.0,135.0,0.0,0.0,0.0044
2021-08-04 00:00:00+00:00,156.0,58.0,0.0,0.0,0.0026
2021-08-05 00:00:00+00:00,184.0,74.0,6.0,0.0057,0.0032
2021-08-06 00:00:00+00:00,180.0,58.0,4.0,0.0013,0.0027
2021-08-07 00:00:00+00:00,168.0,45.0,34.0,0.0127,0.0023
2021-08-08 00:00:00+00:00,167.0,79.0,13.0,0.002,0.003
2021-08-09 00:00:00+00:00,169.0,62.0,3.0,0.0017,0.0026
2021-08-10 00:00:00+00:00,174.0,94.0,0.0,0.0,0.0033
2021-08-11 00:00:00+00:00,175.0,94.0,0.0,0.0,0.0035
2021-08-12 00:00:00+00:00,178.0,86.0,0.0,0.0,0.0032
2021-08-13 00:00:00+00:00,179.0,56.0,0.0,0.0,0.0031
2021-08-14 00:00:00+00:00,184.0,101.0,0.0,0.0,0.0038
2021-08-15 00:00:00+00:00,193.0,81.0,0.0,0.0,0.0036
2021-08-16 00:00:00+00:00,155.0,33.0,28.0,0.0035,0.0015
2021-08-17 00:00:00+00:00,148.0,2.0,88.0,0.0119,0.0008
2021-08-18 00:00:00+00:00,177.0,11.0,1.0,0.0001,0.0019
2021-08-19 00:00:00+00:00,171.0,21.0,0.0,0.0,0.0014
2021-08-20 00:00:00+00:00,178.0,48.0,0.0,0.0,0.0024
2021-08-21 00:00:00+00:00,190.0,28.0,11.0,0.0042,0.0026
2021-08-22 00:00:00+00:00,179.0,19.0,5.0,0.0017,0.0018
2021-08-23 00:00:00+00:00,184.0,76.0,0.0,0.0,0.0032
2021-08-24 00:00:00+00:00,179.0,130.0,0.0,0.0,0.0038
2021-08-25 00:00:00+00:00,173.0,110.0,0.0,0.0,0.0036
2021-08-26 00:00:00+00:00,164.0,9.0,0.0,0.0,0.0016
2021-08-27 00:00:00+00:00,166.0,107.0,14.0,0.0034,0.0032
2021-08-28 00:00:00+00:00,175.0,80.0,0.0,0.0,0.0029
2021-08-29 00:00:00+00:00,165.0,0.0,9.0,0.0008,0.0009
2021-08-30 00:00:00+00:00,176.0,23.0,0.0,0.0,0.002
2021-08-31 00:00:00+00:00,174.0,99.0,0.0,0.0,0.0034
2021-09-01 00:00:00+00:00,169.0,0.0,0.0,0.0,0.0012
2021-09-02 00:00:00+00:00,170.0,69.0,0.0,0.0,0.0028
2021-09-03 00:00:00+00:00,177.0,118.0,0.0,0.0,0.0031
2021-09-04 00:00:00+00:00,159.0,41.0,0.0,0.0,0.0016
2021-09-05 00:00:00+00:00,177.0,120.0,0.0,0.0,0.0031
2021-09-06 00:00:00+00:00,181.0,89.0,0.0,0.0,0.0027
2021-09-07 00:00:00+00:00,203.0,102.0,0.0,0.0,0.0032
2021-09-08 00:00:00+00:00,211.0,120.0,0.0,0.0,0.0033
2021-09-09 00:00:00+00:00,200.0,62.0,8.0,0.0066,0.0024
2021-09-10 00:00:00+00:00,195.0,38.0,0.0,0.0,0.0017
2021-09-11 00:00:00+00:00,177.0,2.0,4.0,0.0007,0.0011
2021-09-12 00:00:00+00:00,164.0,56.0,0.0,0.0,0.0023
2021-09-13 00:00:00+00:00,159.0,92.0,0.0,0.0,0.0025
2021-09-14 00:00:00+00:00,182.0,29.0,15.0,0.0014,0.0016
2021-09-15 00:00:00+00:00,163.0,12.0,0.0,0.0,0.0012
2021-09-16 00:00:00+00:00,170.0,108.0,0.0,0.0,0.0027
2021-09-17 00:00:00+00:00,166.0,61.0,0.0,0.0,0.0024
2021-09-18 00:00:00+00:00,177.0,65.0,0.0,0.0,0.0022
2021-09-19 00:00:00+00:00,165.0,54.0,0.0,0.0,0.0019
2021-09-20 00:00:00+00:00,141.0,72.0,0.0,0.0,0.0022
2021-09-21 00:00:00+00:00,136.0,107.0,0.0,0.0,0.0024
2021-09-22 00:00:00+00:00,143.0,93.0,0.0,0.0,0.0023
2021-09-23 00:00:00+00:00,162.0,76.0,0.0,0.0,0.0021
2021-09-24 00:00:00+00:00,178.0,79.0,0.0,0.0,0.0022
2021-09-25 00:00:00+00:00,170.0,37.0,0.0,0.0,0.0015
2021-09-26 00:00:00+00:00,184.0,48.0,0.0,0.0,0.0018
2021-09-27 00:00:00+00:00,158.0,28.0,16.0,0.0031,0.0011
2021-09-28 00:00:00+00:00,148.0,80.0,0.0,0.0,0.0022
2021-09-29 00:00:00+00:00,127.0,46.0,51.0,0.0099,0.0013
2021-09-30 00:00:00+00:00,124.0,15.0,0.0,0.0,0.0011
2021-10-01 00:00:00+00:00,138.0,3.0,36.0,0.0059,0.0006
2021-10-02 00:00:00+00:00,138.0,5.0,65.0,0.0098,0.0007
2021-10-03 00:00:00+00:00,132.0,13.0,120.0,0.0178,0.0007
2021-10-04 00:00:00+00:00,138.0,84.0,0.0,0.0,0.0018
2021-10-05 00:00:00+00:00,129.0,33.0,57.0,0.0119,0.0008
2021-10-06 00:00:00+00:00,131.0,27.0,57.0,0.0121,0.001
2021-10-07 00:00:00+00:00,128.0,80.0,0.0,0.0,0.0016
2021-10-08 00:00:00+00:00,119.0,100.0,0.0,0.0,0.0019
2021-10-09 00:00:00+00:00,123.0,100.0,0.0,0.0,0.0019
2021-10-10 00:00:00+00:00,118.0,48.0,5.0,0.001,0.0012
2021-10-11 00:00:00+00:00,121.0,48.0,0.0,0.0,0.0013
2021-10-12 00:00:00+00:00,123.0,20.0,19.0,0.0038,0.0007
2021-10-13 00:00:00+00:00,119.0,61.0,5.0,0.0004,0.0013
2021-10-14 00:00:00+00:00,135.0,29.0,0.0,0.0,0.001
2021-10-15 00:00:00+00:00,117.0,42.0,19.0,0.0021,0.0012
2021-10-16 00:00:00+00:00,107.0,50.0,0.0,0.0,0.0011
2021-10-17 00:00:00+00:00,117.0,0.0,0.0,0.0,0.0007
2021-10-18 00:00:00+00:00,125.0,43.0,10.0,0.0004,0.0011
2021-10-19 00:00:00+00:00,172.0,25.0,43.0,0.001,0.0008
2021-10-20 00:00:00+00:00,161.0,19.0,37.0,0.0156,0.0007
2021-10-21 00:00:00+00:00,100.0,22.0,74.0,0.0151,0.0005
2021-10-22 00:00:00+00:00,101.0,33.0,10.0,0.001,0.0008
2021-10-23 00:00:00+00:00,106.0,36.0,2.0,0.0001,0.0009
2021-10-24 00:00:00+00:00,98.0,92.0,0.0,0.0,0.0014
2021-10-25 00:00:00+00:00,113.0,5.0,36.0,0.002,0.0004
2021-10-26 00:00:00+00:00,125.0,40.0,2.0,0.0001,0.0009
2021-10-27 00:00:00+00:00,130.0,75.0,0.0,0.0,0.0012
2021-10-28 00:00:00+00:00,126.0,88.0,0.0,0.0,0.0014
2021-10-29 00:00:00+00:00,132.0,57.0,11.0,0.0009,0.0009
2021-10-30 00:00:00+00:00,123.0,0.0,85.0,0.0102,0.0002
2021-10-31 00:00:00+00:00,116.0,3.0,45.0,0.0058,0.0003
2021-11-01 00:00:00+00:00,95.0,41.0,11.0,0.0011,0.0007
2021-11-02 00:00:00+00:00,78.0,18.0,18.0,0.0018,0.0005
2021-11-03 00:00:00+00:00,64.0,53.0,17.0,0.0037,0.0009
2021-11-04 00:00:00+00:00,79.0,18.0,64.0,0.0113,0.0005
2021-11-05 00:00:00+00:00,82.0,37.0,15.0,0.0022,0.0006
2021-11-06 00:00:00+00:00,97.0,3.0,38.0,0.0019,0.0005
2021-11-07 00:00:00+00:00,105.0,41.0,9.0,0.0004,0.0006
2021-11-08 00:00:00+00:00,78.0,49.0,0.0,0.0,0.0007
2021-11-09 00:00:00+00:00,92.0,7.0,0.0,0.0,0.0004
2021-11-10 00:00:00+00:00,91.0,0.0,0.0,0.0,0.0002
2021-11-11 00:00:00+00:00,101.0,0.0,11.0,0.0002,0.0003
2021-11-12 00:00:00+00:00,92.0,55.0,5.0,0.0001,0.0007
2021-11-13 00:00:00+00:00,114.0,21.0,57.0,0.0063,0.0005
2021-11-14 00:00:00+00:00,102.0,20.0,0.0,0.0,0.0005
2021-11-15 00:00:00+00:00,76.0,0.0,0.0,0.0,0.0001
2021-11-16 00:00:00+00:00,61.0,0.0,0.0,0.0,0.0001
2021-11-17 00:00:00+00:00,85.0,45.0,8.0,0.0007,0.0006
2021-11-18 00:00:00+00:00,98.0,67.0,0.0,0.0,0.0007
2021-11-19 00:00:00+00:00,117.0,34.0,0.0,0.0,0.0005
2021-11-20 00:00:00+00:00,100.0,0.0,51.0,0.0014,0.0001
2021-11-21 00:00:00+00:00,89.0,40.0,41.0,0.0038,0.0006
2021-11-22 00:00:00+00:00,63.0,77.0,0.0,0.0,0.0008
2021-11-23 00:00:00+00:00,70.0,7.0,9.0,0.0003,0.0002
2021-11-24 00:00:00+00:00,74.0,0.0,0.0,0.0,0.0002
2021-11-25 00:00:00+00:00,70.0,10.0,49.0,0.0038,0.0003
2021-11-26 00:00:00+00:00,50.0,0.0,113.0,0.0243,0.0002
2021-11-27 00:00:00+00:00,33.0,12.0,65.0,0.0049,0.0002
2021-11-28 00:00:00+00:00,34.0,0.0,82.0,0.0127,0.0001
2021-11-29 00:00:00+00:00,46.0,47.0,25.0,0.0019,0.0005
2021-11-30 00:00:00+00:00,94.0,0.0,94.0,0.0068,0.0001
2021-12-01 00:00:00+00:00,84.0,2.0,66.0,0.0051,0.0003
2021-12-02 00:00:00+00:00,41.0,27.0,96.0,0.0144,0.0003
2021-12-03 00:00:00+00:00,40.0,0.0,34.0,0.0009,0.0002
2021-12-04 00:00:00+00:00,57.0,11.0,37.0,0.006,0.0001
2021-12-05 00:00:00+00:00,47.0,44.0,41.0,0.0035,0.0005
2021-12-06 00:00:00+00:00,36.0,23.0,60.0,0.0094,0.0003
2021-12-07 00:00:00+00:00,50.0,27.0,36.0,0.0036,0.0004
2021-12-08 00:00:00+00:00,54.0,56.0,3.0,0.0001,0.0005
2021-12-09 00:00:00+00:00,47.0,2.0,24.0,0.0012,0.0002
2021-12-10 00:00:00+00:00,34.0,0.0,199.0,0.0145,0.0001
2021-12-11 00:00:00+00:00,61.0,43.0,28.0,0.0022,0.0004
2021-12-12 00:00:00+00:00,95.0,8.0,74.0,0.0026,0.0002
2021-12-13 00:00:00+00:00,96.0,0.0,0.0,0.0,0.0002
2021-12-14 00:00:00+00:00,92.0,0.0,0.0,0.0,0.0002
2021-12-15 00:00:00+00:00,100.0,0.0,0.0,0.0,0.0002
2021-12-16 00:00:00+00:00,82.0,48.0,0.0,0.0,0.0005
2021-12-17 00:00:00+00:00,68.0,0.0,5.0,0.0001,0.0001
2021-12-18 00:00:00+00:00,63.0,0.0,0.0,0.0,0.0002
2021-12-19 00:00:00+00:00,68.0,0.0,32.0,0.0006,0.0001
2021-12-20 00:00:00+00:00,59.0,0.0,0.0,0.0,0.0002
2021-12-21 00:00:00+00:00,12.0,65.0,0.0,0.0,0.0004
2021-12-22 00:00:00+00:00,1.0,66.0,0.0,0.0,0.0004
2021-12-23 00:00:00+00:00,35.0,10.0,30.0,0.0012,0.0002
2021-12-24 00:00:00+00:00,81.0,13.0,0.0,0.0,0.0003
2021-12-25 00:00:00+00:00,21.0,2.0,68.0,0.0088,0.0001
2021-12-26 00:00:00+00:00,22.0,2.0,13.0,0.0003,0.0002
2021-12-27 00:00:00+00:00,82.0,0.0,41.0,0.0034,0.0002
2021-12-28 00:00:00+00:00,97.0,10.0,84.0,0.0075,0.0002
2021-12-29 00:00:00+00:00,100.0,0.0,27.0,0.0023,0.0001
2021-12-30 00:00:00+00:00,136.0,0.0,0.0,0.0,0.0003
2021-12-31 00:00:00+00:00,125.0,10.0,0.0,0.0,0.0003
2022-01-01 00:00:00+00:00,122.0,23.0,10.0,0.0013,0.0004
2022-01-02 00:00:00+00:00,117.0,18.0,47.0,0.0065,0.0003
2022-01-03 00:00:00+00:00,98.0,0.0,0.0,0.0,0.0002
2022-01-04 00:00:00+00:00,68.0,0.0,23.0,0.0023,0.0002
2022-01-05 00:00:00+00:00,53.0,14.0,11.0,0.0007,0.0003
2022-01-06 00:00:00+00:00,47.0,49.0,15.0,0.0013,0.0005
2022-01-07 00:00:00+00:00,45.0,29.0,21.0,0.0023,0.0003
2022-01-08 00:00:00+00:00,47.0,0.0,131.0,0.0145,0.0001
2022-01-09 00:00:00+00:00,51.0,54.0,0.0,0.0,0.0005
2022-01-10 00:00:00+00:00,26.0,8.0,0.0,0.0,0.0003
2022-01-11 00:00:00+00:00,33.0,58.0,24.0,0.0009,0.0006
2022-01-12 00:00:00+00:00,41.0,2.0,15.0,0.0004,0.0003
2022-01-13 00:00:00+00:00,38.0,0.0,0.0,0.0,0.0002
2022-01-14 00:00:00+00:00,41.0,21.0,0.0,0.0,0.0003
2022-01-15 00:00:00+00:00,27.0,18.0,0.0,0.0,0.0003
2022-01-16 00:00:00+00:00,52.0,8.0,6.0,0.0004,0.0002
2022-01-17 00:00:00+00:00,52.0,63.0,0.0,0.0,0.0006
2022-01-18 00:00:00+00:00,27.0,31.0,0.0,0.0,0.0004
2022-01-19 00:00:00+00:00,54.0,3.0,20.0,0.0016,0.0002
2022-01-20 00:00:00+00:00,48.0,42.0,12.0,0.0011,0.0005
2022-01-21 00:00:00+00:00,46.0,25.0,9.0,0.0005,0.0004
2022-01-22 00:00:00+00:00,56.0,0.0,0.0,0.0,0.0002
2022-01-23 00:00:00+00:00,55.0,0.0,0.0,0.0,0.0001
2022-01-24 00:00:00+00:00,36.0,0.0,0.0,0.0,0.0003
2022-01-25 00:00:00+00:00,26.0,0.0,0.0,0.0,0.0002
2022-01-26 00:00:00+00:00,41.0,0.0,0.0,0.0,0.0002
2022-01-27 00:00:00+00:00,69.0,12.0,12.0,0.0008,0.0003
2022-01-28 00:00:00+00:00,60.0,72.0,0.0,0.0,0.0007
2022-01-29 00:00:00+00:00,92.0,43.0,5.0,0.0001,0.0007
2022-01-30 00:00:00+00:00,59.0,57.0,0.0,0.0,0.0007
2022-01-31 00:00:00+00:00,60.0,0.0,26.0,0.0034,0.0003
2022-02-01 00:00:00+00:00,77.0,25.0,52.0,0.0018,0.0004
2022-02-02 00:00:00+00:00,87.0,2.0,35.0,0.0014,0.0003
2022-02-03 00:00:00+00:00,76.0,2.0,14.0,0.0005,0.0003
2022-02-04 00:00:00+00:00,68.0,7.0,27.0,0.0033,0.0003
2022-02-05 00:00:00+00:00,63.0,66.0,12.0,0.0011,0.0009
2022-02-06 00:00:00+00:00,80.0,15.0,129.0,0.0207,0.0003
2022-02-07 00:00:00+00:00,62.0,75.0,0.0,0.0,0.0011
2022-02-08 00:00:00+00:00,99.0,29.0,0.0,0.0,0.0006
2022-02-09 00:00:00+00:00,89.0,11.0,36.0,0.0016,0.0004
2022-02-10 00:00:00+00:00,67.0,16.0,28.0,0.0024,0.0005
2022-02-11 00:00:00+00:00,45.0,58.0,0.0,0.0,0.0008
2022-02-12 00:00:00+00:00,38.0,83.0,0.0,0.0,0.001
2022-02-13 00:00:00+00:00,69.0,40.0,0.0,0.0,0.0008
2022-02-14 00:00:00+00:00,87.0,58.0,22.0,0.0034,0.0008
2022-02-15 00:00:00+00:00,75.0,42.0,100.0,0.0089,0.0008
2022-02-16 00:00:00+00:00,115.0,13.0,71.0,0.0056,0.0007
2022-02-17 00:00:00+00:00,91.0,75.0,0.0,0.0,0.0011
2022-02-18 00:00:00+00:00,87.0,17.0,22.0,0.0025,0.0005
2022-02-19 00:00:00+00:00,63.0,44.0,52.0,0.0171,0.0008
2022-02-20 00:00:00+00:00,86.0,0.0,147.0,0.0256,0.0002
2022-02-21 00:00:00+00:00,69.0,39.0,28.0,0.0017,0.0006
2022-02-22 00:00:00+00:00,75.0,9.0,19.0,0.0011,0.0004
2022-02-23 00:00:00+00:00,73.0,75.0,0.0,0.0,0.0013
2022-02-24 00:00:00+00:00,66.0,41.0,32.0,0.0047,0.0008
2022-02-25 00:00:00+00:00,50.0,55.0,0.0,0.0,0.0009
2022-02-26 00:00:00+00:00,42.0,89.0,0.0,0.0,0.0014
2022-02-27 00:00:00+00:00,53.0,99.0,0.0,0.0,0.0016
2022-02-28 00:00:00+00:00,57.0,99.0,0.0,0.0,0.0016
2022-03-01 00:00:00+00:00,63.0,0.0,20.0,0.0009,0.0005
2022-03-02 00:00:00+00:00,66.0,72.0,0.0,0.0,0.0012
2022-03-03 00:00:00+00:00,60.0,101.0,0.0,0.0,0.0017
2022-03-04 00:00:00+00:00,59.0,100.0,0.0,0.0,0.0017
2022-03-05 00:00:00+00:00,39.0,102.0,0.0,0.0,0.0016
2022-03-06 00:00:00+00:00,40.0,97.0,0.0,0.0,0.0016
2022-03-07 00:00:00+00:00,36.0,102.0,0.0,0.0,0.0017
2022-03-08 00:00:00+00:00,47.0,105.0,0.0,0.0,0.0018
2022-03-09 00:00:00+00:00,79.0,103.0,0.0,0.0,0.0019
2022-03-10 00:00:00+00:00,94.0,103.0,0.0,0.0,0.002
2022-03-11 00:00:00+00:00,109.0,86.0,0.0,0.0,0.0019
2022-03-12 00:00:00+00:00,108.0,25.0,9.0,0.0005,0.0013
2022-03-13 00:00:00+00:00,119.0,74.0,3.0,0.0002,0.002
2022-03-14 00:00:00+00:00,92.0,55.0,4.0,0.0001,0.0015
2022-03-15 00:00:00+00:00,86.0,28.0,0.0,0.0,0.0012
2022-03-16 00:00:00+00:00,96.0,11.0,6.0,0.0001,0.001
2022-03-17 00:00:00+00:00,77.0,90.0,3.0,0.0002,0.0021
2022-03-18 00:00:00+00:00,85.0,110.0,0.0,0.0,0.0023
2022-03-19 00:00:00+00:00,95.0,110.0,0.0,0.0,0.0024
2022-03-20 00:00:00+00:00,51.0,38.0,0.0,0.0,0.001
2022-03-21 00:00:00+00:00,91.0,107.0,0.0,0.0,0.0022
2022-03-22 00:00:00+00:00,117.0,112.0,0.0,0.0,0.0024
2022-03-23 00:00:00+00:00,102.0,113.0,0.0,0.0,0.0024
2022-03-24 00:00:00+00:00,97.0,113.0,0.0,0.0,0.0025
2022-03-25 00:00:00+00:00,96.0,115.0,0.0,0.0,0.0025
2022-03-26 00:00:00+00:00,109.0,115.0,0.0,0.0,0.0026
2022-03-27 00:00:00+00:00,99.0,64.0,0.0,0.0,0.0019
2022-03-28 00:00:00+00:00,90.0,104.0,0.0,0.0,0.0023
2022-03-29 00:00:00+00:00,90.0,16.0,0.0,0.0,0.0014
2022-03-30 00:00:00+00:00,84.0,53.0,3.0,0.0001,0.0018
2022-03-31 00:00:00+00:00,35.0,32.0,74.0,0.0046,0.0012
2022-04-01 00:00:00+00:00,30.0,18.0,53.0,0.0025,0.0009
2022-04-02 00:00:00+00:00,46.0,81.0,0.0,0.0,0.0021
2022-04-03 00:00:00+00:00,43.0,92.0,0.0,0.0,0.002
2022-04-04 00:00:00+00:00,74.0,0.0,64.0,0.0059,0.0004
2022-04-05 00:00:00+00:00,105.0,3.0,17.0,0.0008,0.0012
2022-04-06 00:00:00+00:00,98.0,0.0,45.0,0.0064,0.0005
2022-04-07 00:00:00+00:00,89.0,37.0,46.0,0.0117,0.0015
2022-04-08 00:00:00+00:00,61.0,17.0,0.0,0.0,0.0012
2022-04-09 00:00:00+00:00,64.0,112.0,4.0,0.0005,0.0026
2022-04-10 00:00:00+00:00,76.0,111.0,0.0,0.0,0.0026
2022-04-11 00:00:00+00:00,109.0,122.0,0.0,0.0,0.0028
2022-04-12 00:00:00+00:00,143.0,115.0,0.0,0.0,0.003
2022-04-13 00:00:00+00:00,125.0,13.0,0.0,0.0,0.0015
2022-04-14 00:00:00+00:00,114.0,111.0,0.0,0.0,0.0029
2022-04-15 00:00:00+00:00,96.0,75.0,0.0,0.0,0.0025
2022-04-16 00:00:00+00:00,117.0,132.0,0.0,0.0,0.0036
2022-04-17 00:00:00+00:00,127.0,130.0,0.0,0.0,0.0038
2022-04-18 00:00:00+00:00,128.0,125.0,0.0,0.0,0.0035
2022-04-19 00:00:00+00:00,130.0,98.0,0.0,0.0,0.0027
2022-04-20 00:00:00+00:00,130.0,113.0,0.0,0.0,0.0033
2022-04-21 00:00:00+00:00,134.0,122.0,0.0,0.0,0.0037
2022-04-22 00:00:00+00:00,,,,,
2022-04-23 00:00:00+00:00,,,,,
2022-04-24 00:00:00+00:00,,,,,
2022-04-25 00:00:00+00:00,,,,,
2022-04-26 00:00:00+00:00,95.0,108.0,0.0,0.0,0.0035
2022-04-27 00:00:00+00:00,90.0,129.0,0.0,0.0,0.0037
2022-04-28 00:00:00+00:00,104.0,106.0,0.0,0.0,0.0034
2022-04-29 00:00:00+00:00,99.0,66.0,0.0,0.0,0.0027
2022-04-30 00:00:00+00:00,87.0,73.0,0.0,0.0,0.0024
2022-05-01 00:00:00+00:00,91.0,77.0,0.0,0.0,0.0027
2022-05-02 00:00:00+00:00,117.0,137.0,0.0,0.0,0.0038
2022-05-03 00:00:00+00:00,108.0,96.0,0.0,0.0,0.0032
2022-05-04 00:00:00+00:00,105.0,72.0,0.0,0.0,0.0026
2022-05-05 00:00:00+00:00,126.0,73.0,0.0,0.0,0.0032
2022-05-06 00:00:00+00:00,146.0,117.0,0.0,0.0,0.0041
2022-05-07 00:00:00+00:00,138.0,90.0,0.0,0.0,0.0035
2022-05-08 00:00:00+00:00,126.0,122.0,0.0,0.0,0.0042
2022-05-09 00:00:00+00:00,151.0,121.0,0.0,0.0,0.0042
2022-05-10 00:00:00+00:00,173.0,23.0,0.0,0.0,0.0026
2022-05-11 00:00:00+00:00,158.0,90.0,7.0,0.0014,0.0039
2022-05-12 00:00:00+00:00,142.0,134.0,0.0,0.0,0.0042
2022-05-13 00:00:00+00:00,143.0,123.0,0.0,0.0,0.004
2022-05-14 00:00:00+00:00,145.0,133.0,0.0,0.0,0.0042
2022-05-15 00:00:00+00:00,196.0,141.0,0.0,0.0,0.0049
2022-05-16 00:00:00+00:00,186.0,82.0,5.0,0.0016,0.0036
2022-05-17 00:00:00+00:00,190.0,99.0,3.0,0.0001,0.0044
2022-05-18 00:00:00+00:00,187.0,112.0,3.0,0.0003,0.0044
2022-05-19 00:00:00+00:00,173.0,67.0,27.0,0.0135,0.0027
2022-05-20 00:00:00+00:00,136.0,43.0,29.0,0.012,0.0015
2022-05-21 00:00:00+00:00,138.0,102.0,0.0,0.0,0.0036
2022-05-22 00:00:00+00:00,162.0,113.0,0.0,0.0,0.0043
2022-05-23 00:00:00+00:00,151.0,5.0,38.0,0.0066,0.0011
2022-05-24 00:00:00+00:00,131.0,78.0,15.0,0.0014,0.003
2022-05-25 00:00:00+00:00,139.0,66.0,0.0,0.0,0.0027
2022-05-26 00:00:00+00:00,159.0,113.0,0.0,0.0,0.0042
2022-05-27 00:00:00+00:00,140.0,118.0,13.0,0.0005,0.0044
2022-05-28 00:00:00+00:00,124.0,142.0,4.0,0.0007,0.0039
2022-05-29 00:00:00+00:00,109.0,61.0,14.0,0.0008,0.0028
2022-05-30 00:00:00+00:00,112.0,43.0,8.0,0.0006,0.0023
2022-05-31 00:00:00+00:00,135.0,51.0,8.0,0.0012,0.0029
2022-06-01 00:00:00+00:00,122.0,120.0,0.0,0.0,0.0039
2022-06-02 00:00:00+00:00,142.0,148.0,0.0,0.0,0.0047
2022-06-03 00:00:00+00:00,182.0,106.0,0.0,0.0,0.0044
2022-06-04 00:00:00+00:00,176.0,87.0,1.0,0.0012,0.0041
2022-06-05 00:00:00+00:00,157.0,2.0,69.0,0.0103,0.0013
2022-06-06 00:00:00+00:00,138.0,45.0,82.0,0.0107,0.0016
2022-06-07 00:00:00+00:00,157.0,54.0,6.0,0.0008,0.0034
2022-06-08 00:00:00+00:00,155.0,32.0,59.0,0.0092,0.0015
