,z,x,y,s2:product_type,s2:mgrs_tile,sat:relative_orbit,s2:degraded_msi_data_percentage,instruments,sat:orbit_state,s2:processing_baseline,s2:datatake_type,proj:epsg,s2:saturated_defective_pixel_percentage,constellation,proj:bbox,gsd,epsg,ndvi,platform,s2:product_uri,s2:medium_proba_clouds_percentage,s2:reflectance_conversion_factor,s2:unclassified_percentage,s2:datastrip_id,s2:nodata_pixel_percentage,s2:water_percentage,s2:high_proba_clouds_percentage,s2:thin_cirrus_percentage,s2:vegetation_percentage,s2:cloud_shadow_percentage,eo:cloud_cover,s2:mean_solar_azimuth,s2:not_vegetated_percentage,s2:dark_features_percentage,s2:snow_ice_percentage,s2:mean_solar_zenith,s2:granule_id,s2:datatake_id,s2:generation_time
9,9,4.610133330334974,51.66819868851972,S2MSI2A,,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,,10.0,4326,0.45601799775028123,,,,,,,,,,,,,,,,,,,,,
10,10,4.207420177087981,51.62099883274868,S2MSI2A,,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,,10.0,4326,0.7497639282341831,,,,,,,,,,,,,,,,,,,,,
11,11,4.212265067374948,51.622617113517975,S2MSI2A,,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,,10.0,4326,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,
0,0,4.692750300183786,51.71647142801159,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5780113177041228,,,,,,,,,,,,,,,,,,,,,
1,1,4.692750300183786,51.71647142801159,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5780113177041228,,,,,,,,,,,,,,,,,,,,,
0,0,4.603072283600277,51.673556694971566,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5371253045228259,,,,,,,,,,,,,,,,,,,,,
1,1,4.609959076192666,51.676674431987294,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7038904109589041,,,,,,,,,,,,,,,,,,,,,
2,2,4.603072283600277,51.673556694971566,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5371253045228259,,,,,,,,,,,,,,,,,,,,,
3,3,4.609959076192666,51.676674431987294,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7038904109589041,,,,,,,,,,,,,,,,,,,,,
0,0,5.010590749610813,51.7084019910297,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.8159451147385853,,,,,,,,,,,,,,,,,,,,,
1,1,5.01687869067343,51.70766840584953,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6915674854393518,,,,,,,,,,,,,,,,,,,,,
2,2,5.010590749610813,51.7084019910297,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.8159451147385853,,,,,,,,,,,,,,,,,,,,,
3,3,5.01687869067343,51.70766840584953,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6915674854393518,,,,,,,,,,,,,,,,,,,,,
0,0,4.739330404654097,51.70056430390558,S2MSI2A,,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,,10.0,4326,0.758765778401122,,,,,,,,,,,,,,,,,,,,,
1,1,4.236929963381326,51.5387362269763,S2MSI2A,,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,,10.0,4326,0.6313815979232766,,,,,,,,,,,,,,,,,,,,,
2,2,4.739330404654097,51.70056430390558,S2MSI2A,,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,,10.0,4326,0.758765778401122,,,,,,,,,,,,,,,,,,,,,
3,3,4.236929963381326,51.5387362269763,S2MSI2A,,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,,10.0,4326,0.6313815979232766,,,,,,,,,,,,,,,,,,,,,
0,0,4.663406575224908,51.63100875452163,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.8738028169014085,,,,,,,,,,,,,,,,,,,,,
1,1,4.663406575224908,51.63100875452163,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.8738028169014085,,,,,,,,,,,,,,,,,,,,,
0,0,4.739760145270967,51.70803519843962,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6007067137809188,,,,,,,,,,,,,,,,,,,,,
1,1,4.739760145270967,51.70803519843962,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6007067137809188,,,,,,,,,,,,,,,,,,,,,
0,0,4.766409038345866,51.62587365826043,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7007580795318527,,,,,,,,,,,,,,,,,,,,,
1,1,4.766259325463423,51.62403969531,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6451612903225806,,,,,,,,,,,,,,,,,,,,,
2,2,4.765959899698537,51.626698941588124,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6722909636295463,,,,,,,,,,,,,,,,,,,,,
3,3,4.766409038345866,51.62587365826043,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7007580795318527,,,,,,,,,,,,,,,,,,,,,
4,4,4.766259325463423,51.62403969531,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6451612903225806,,,,,,,,,,,,,,,,,,,,,
5,5,4.765959899698537,51.626698941588124,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6722909636295463,,,,,,,,,,,,,,,,,,,,,
6,6,4.766409038345866,51.62587365826043,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7007580795318527,,,,,,,,,,,,,,,,,,,,,
7,7,4.766259325463423,51.62403969531,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6451612903225806,,,,,,,,,,,,,,,,,,,,,
8,8,4.766409038345866,51.62587365826043,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7007580795318527,,,,,,,,,,,,,,,,,,,,,
9,9,4.766259325463423,51.62403969531,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6451612903225806,,,,,,,,,,,,,,,,,,,,,
10,10,4.765959899698537,51.626698941588124,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6722909636295463,,,,,,,,,,,,,,,,,,,,,
11,11,4.766409038345866,51.62587365826043,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7007580795318527,,,,,,,,,,,,,,,,,,,,,
12,12,4.766259325463423,51.62403969531,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6451612903225806,,,,,,,,,,,,,,,,,,,,,
13,13,4.765959899698537,51.626698941588124,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6722909636295463,,,,,,,,,,,,,,,,,,,,,
14,14,4.765959899698537,51.626698941588124,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6722909636295463,,,,,,,,,,,,,,,,,,,,,
0,0,4.783476306944397,51.56260193647066,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.1859903381642512,,,,,,,,,,,,,,,,,,,,,
1,1,4.783476306944397,51.56260193647066,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.1859903381642512,,,,,,,,,,,,,,,,,,,,,
2,2,4.783476306944397,51.56260193647066,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.1859903381642512,,,,,,,,,,,,,,,,,,,,,
3,3,4.783476306944397,51.56260193647066,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.1859903381642512,,,,,,,,,,,,,,,,,,,,,
4,4,4.783476306944397,51.56260193647066,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.1859903381642512,,,,,,,,,,,,,,,,,,,,,
0,0,4.9477113389846465,51.70565104660406,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6383866481223922,,,,,,,,,,,,,,,,,,,,,
1,1,4.9441182298060085,51.70510085771893,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5220125786163522,,,,,,,,,,,,,,,,,,,,,
2,2,4.944567368453338,51.7058344428991,S2MSI2A,31UFT,,0.0,msi,descending,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.43066666666666664,,,,,,,,,,,,,,,,,,,,,
0,0,4.700086231423505,51.713812181733466,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.32517140058765914,,,,,,,,,,,,,,,,,,,,,
1,1,4.643943900507285,51.71271180396321,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.707465718638903,,,,,,,,,,,,,,,,,,,,,
2,2,4.650680980217231,51.711703124340474,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7463734206832008,,,,,,,,,,,,,,,,,,,,,
3,3,4.650381554452345,51.71151972804543,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6838724478091305,,,,,,,,,,,,,,,,,,,,,
4,4,4.623882374259889,51.70436727253876,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7700676271684799,,,,,,,,,,,,,,,,,,,,,
5,5,4.623732661377446,51.70610953734167,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6449579831932774,,,,,,,,,,,,,,,,,,,,,
6,6,4.6390033753866575,51.71206991693056,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.21270866989768444,,,,,,,,,,,,,,,,,,,,,
7,7,4.64648901950882,51.711703124340474,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.681145584725537,,,,,,,,,,,,,,,,,,,,,
8,8,4.64738729680348,51.711152935455345,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7198697068403909,,,,,,,,,,,,,,,,,,,,,
9,9,4.658016911456951,51.712436709520645,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7399030694668821,,,,,,,,,,,,,,,,,,,,,
0,0,4.725537421438858,51.71968086317484,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.3899430740037951,,,,,,,,,,,,,,,,,,,,,
1,1,4.80383725895668,51.70941067065244,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5761517615176152,,,,,,,,,,,,,,,,,,,,,
2,2,4.7015833602479375,51.71399557802851,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6312056737588653,,,,,,,,,,,,,,,,,,,,,
3,3,4.810125200019296,51.706017839194146,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.44736099350832625,,,,,,,,,,,,,,,,,,,,,
4,4,4.807729793900204,51.70766840584953,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.640748031496063,,,,,,,,,,,,,,,,,,,,,
5,5,4.805783526428442,51.70831029288218,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.41766381766381766,,,,,,,,,,,,,,,,,,,,,
6,6,4.702331924660154,51.71472916320868,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6613781671797301,,,,,,,,,,,,,,,,,,,,,
0,0,4.850397965396532,51.670805750545924,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5186701999518188,,,,,,,,,,,,,,,,,,,,,
1,1,4.838720360565958,51.68465217082166,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.4381306425916091,,,,,,,,,,,,,,,,,,,,,
2,2,4.830037013384249,51.69473896704901,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.38801628853984876,,,,,,,,,,,,,,,,,,,,,
3,3,4.836175241564423,51.68749481339482,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.35514018691588783,,,,,,,,,,,,,,,,,,,,,
0,0,4.762815929167228,51.61798761757359,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.532636337948573,,,,,,,,,,,,,,,,,,,,,
1,1,4.8343786869751035,51.655950650647455,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.3465029364655633,,,,,,,,,,,,,,,,,,,,,
2,2,4.8520448071034075,51.66970537277567,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6703507928880346,,,,,,,,,,,,,,,,,,,,,
3,3,4.616247017255283,51.683185000461314,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6706586826347305,,,,,,,,,,,,,,,,,,,,,
4,4,4.832881558150671,51.65622574509002,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.366681554265297,,,,,,,,,,,,,,,,,,,,,
5,5,4.75922281998859,51.61211893613222,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.15019762845849802,,,,,,,,,,,,,,,,,,,,,
6,6,4.837372944623969,51.64898159143583,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5590847913862719,,,,,,,,,,,,,,,,,,,,,
7,7,4.851745381338521,51.670805750545924,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6631243358129649,,,,,,,,,,,,,,,,,,,,,
8,8,4.393623961062165,51.6771329227249,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,,,,,,,,,,,,,,,,,,,,,,
9,9,4.763265067814558,51.61817101386863,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5909325090159712,,,,,,,,,,,,,,,,,,,,,
10,10,4.7617679389901255,51.61652044721325,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6851109329056402,,,,,,,,,,,,,,,,,,,,,
11,11,4.8520448071034075,51.66924688203806,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7194319362660201,,,,,,,,,,,,,,,,,,,,,
12,12,4.847253994865223,51.67520726162695,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6034008502125532,,,,,,,,,,,,,,,,,,,,,
13,13,4.764313057991661,51.619638184228975,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7919528949950932,,,,,,,,,,,,,,,,,,,,,
14,14,4.764911909521434,51.62046346755667,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6703645007923931,,,,,,,,,,,,,,,,,,,,,
15,15,4.393324535297278,51.676674431987294,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,,,,,,,,,,,,,,,,,,,,,,
0,0,4.836923805976639,51.687769907837385,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.4428794992175274,,,,,,,,,,,,,,,,,,,,,
1,1,4.8349775385048765,51.689787267082856,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.41877459246767845,,,,,,,,,,,,,,,,,,,,,
2,2,4.532557515969504,51.68410198193653,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6233833419555096,,,,,,,,,,,,,,,,,,,,,
3,3,4.852194519985851,51.68373518934644,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.6150654324928184,,,,,,,,,,,,,,,,,,,,,
4,4,4.845457440275904,51.69538085408166,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.49717804002052335,,,,,,,,,,,,,,,,,,,,,
5,5,4.868064085524836,51.69868198739243,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.5614567526555387,,,,,,,,,,,,,,,,,,,,,
6,6,4.549774497450478,51.67768311161003,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.7340182648401826,,,,,,,,,,,,,,,,,,,,,
7,7,4.849649400984315,51.68107594306832,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.860336483060613,,,,,,,,,,,,,,,,,,,,,
8,8,4.557409854455084,51.67135593943105,S2MSI2A,31UFT,,0.0,msi,,02.12,INS-NOBS,32631,0.0,Sentinel 2,"{600000.0, 5690220.0, 709800.0, 5800020.0}",10.0,4326,0.792741165234002,,,,,,,,,,,,,,,,,,,,,
